event_id,event_type,user_id,session_id,entity_type,entity_id,props,timestamp
E0018693,comment,U02469,S00164,comment,CM0002622,"{""device"": ""tablet"", ""duration_sec"": 493}",2024-12-18T22:04:12
E0018694,comment,U01216,S01351,post,P000453,"{""device"": ""desktop"", ""duration_sec"": 303}",2024-01-28T14:33:58
E0018695,view,U02408,S01783,comment,CM0005178,"{""device"": ""tablet"", ""duration_sec"": 364}",2024-10-27T23:13:57
E0018696,click,U00845,S02028,post,P001102,"{""device"": ""desktop"", ""duration_sec"": 125}",2024-07-31T18:25:02
E0018697,view,U00608,S01014,community,C135,"{""device"": ""mobile"", ""duration_sec"": 407}",2025-04-13T01:48:59
E0018698,view,U01492,S03497,post,P003239,"{""device"": ""desktop"", ""duration_sec"": 12}",2025-04-23T23:14:34
E0018699,vote,U02715,S03640,post,P001255,"{""device"": ""tablet"", ""duration_sec"": 501}",2025-08-16T14:49:32
E0018700,view,U00367,S02506,post,P002574,"{""device"": ""mobile"", ""duration_sec"": 134}",2025-02-20T03:59:52
E0018701,view,U00222,S02767,post,P002168,"{""device"": ""mobile"", ""duration_sec"": 548}",2025-07-25T07:05:44
E0018702,vote,U00793,S03734,comment,CM0005006,"{""device"": ""mobile"", ""duration_sec"": 220}",2024-09-09T04:52:46
E0018703,comment,U01933,S03692,post,P002125,"{""device"": ""desktop"", ""duration_sec"": 342}",2024-04-16T07:34:09
E0018704,view,U01379,S03637,post,P003773,"{""device"": ""desktop"", ""duration_sec"": 421}",2025-08-27T02:30:58
E0018705,view,U02279,S00477,community,C048,"{""device"": ""tablet"", ""duration_sec"": 150}",2024-03-26T04:15:31
E0018706,view,U02282,S04661,post,P002110,"{""device"": ""mobile"", ""duration_sec"": 320}",2025-06-22T18:08:06
E0018707,vote,U01316,S03151,post,P000060,"{""device"": ""desktop"", ""duration_sec"": 102}",2024-05-01T22:16:24
E0018708,view,U01781,S00535,post,P003419,"{""device"": ""desktop"", ""duration_sec"": 398}",2025-10-03T13:02:44
E0018709,view,U00800,S04642,comment,CM0003985,"{""device"": ""desktop"", ""duration_sec"": 9}",2024-04-09T22:35:51
E0018710,click,U02902,S01954,comment,CM0005008,"{""device"": ""mobile"", ""duration_sec"": 250}",2025-06-23T21:45:10
E0018711,click,U01019,S04750,post,P002832,"{""device"": ""desktop"", ""duration_sec"": 204}",2024-03-15T03:03:37
E0018712,vote,U02830,S01241,comment,CM0001104,"{""device"": ""desktop"", ""duration_sec"": 508}",2024-07-04T16:00:14
E0018713,click,U01307,S03277,post,P000546,"{""device"": ""mobile"", ""duration_sec"": 387}",2024-12-06T20:56:47
E0018714,join,U00272,S01297,post,P002447,"{""device"": ""tablet"", ""duration_sec"": 490}",2024-03-11T08:13:53
E0018715,join,U02831,S04884,post,P001650,"{""device"": ""tablet"", ""duration_sec"": 406}",2025-01-05T16:22:35
E0018716,view,U02655,S01355,post,P002847,"{""device"": ""desktop"", ""duration_sec"": 127}",2024-08-17T04:43:04
E0018717,view,U01386,S00011,post,P001406,"{""device"": ""tablet"", ""duration_sec"": 588}",2025-09-01T21:00:29
E0018718,vote,U01451,S01623,post,P001819,"{""device"": ""mobile"", ""duration_sec"": 104}",2024-03-13T23:51:17
E0018719,view,U01147,S00203,post,P000416,"{""device"": ""desktop"", ""duration_sec"": 558}",2024-10-11T03:44:52
E0018720,view,U02216,S02777,post,P001515,"{""device"": ""mobile"", ""duration_sec"": 195}",2025-07-14T22:36:58
E0018721,view,U02084,S02214,post,P000115,"{""device"": ""mobile"", ""duration_sec"": 42}",2025-09-02T01:04:27
E0018722,join,U00968,S00362,comment,CM0001915,"{""device"": ""tablet"", ""duration_sec"": 246}",2024-09-06T00:55:55
E0018723,view,U00305,S00397,post,P003240,"{""device"": ""mobile"", ""duration_sec"": 267}",2024-03-18T01:13:27
E0018724,view,U00600,S03732,community,C167,"{""device"": ""tablet"", ""duration_sec"": 482}",2025-08-13T01:38:36
E0018725,comment,U00090,S03400,post,P001824,"{""device"": ""mobile"", ""duration_sec"": 189}",2024-11-21T00:43:50
E0018726,click,U02537,S01510,post,P001046,"{""device"": ""mobile"", ""duration_sec"": 584}",2025-03-09T11:11:24
E0018727,view,U02701,S01084,post,P002683,"{""device"": ""mobile"", ""duration_sec"": 473}",2025-07-24T11:36:47
E0018728,click,U02815,S02075,community,C120,"{""device"": ""mobile"", ""duration_sec"": 143}",2024-01-26T23:22:53
E0018729,view,U02987,S04688,community,C053,"{""device"": ""mobile"", ""duration_sec"": 126}",2024-06-27T03:03:42
E0018730,comment,U02333,S02567,comment,CM0006620,"{""device"": ""mobile"", ""duration_sec"": 10}",2025-09-28T13:54:33
E0018731,view,U02518,S04010,post,P002655,"{""device"": ""desktop"", ""duration_sec"": 265}",2025-05-15T04:30:28
E0018732,view,U01563,S04951,comment,CM0003729,"{""device"": ""mobile"", ""duration_sec"": 132}",2025-06-13T02:28:03
E0018733,view,U01735,S04151,comment,CM0003315,"{""device"": ""desktop"", ""duration_sec"": 406}",2024-10-06T20:49:13
E0018734,view,U01124,S02825,comment,CM0006544,"{""device"": ""desktop"", ""duration_sec"": 509}",2025-08-13T18:20:35
E0018735,click,U01595,S03979,post,P001026,"{""device"": ""desktop"", ""duration_sec"": 57}",2024-05-28T10:57:43
E0018736,share,U00762,S02175,post,P003176,"{""device"": ""mobile"", ""duration_sec"": 66}",2024-08-01T23:25:35
E0018737,view,U00871,S03739,post,P001852,"{""device"": ""tablet"", ""duration_sec"": 54}",2025-05-05T15:49:55
E0018738,view,U00469,S00458,post,P000858,"{""device"": ""tablet"", ""duration_sec"": 76}",2025-03-28T22:31:16
E0018739,comment,U02782,S02377,post,P000915,"{""device"": ""mobile"", ""duration_sec"": 562}",2025-10-08T11:53:09
E0018740,click,U01542,S02661,community,C026,"{""device"": ""tablet"", ""duration_sec"": 237}",2025-01-01T03:31:11
E0018741,view,U00185,S02240,post,P003474,"{""device"": ""desktop"", ""duration_sec"": 400}",2025-03-02T05:08:00
E0018742,view,U02619,S01368,comment,CM0000069,"{""device"": ""desktop"", ""duration_sec"": 144}",2024-04-05T15:54:34
E0018743,view,U02903,S04534,post,P000467,"{""device"": ""tablet"", ""duration_sec"": 285}",2025-09-22T04:11:42
E0018744,view,U00026,S03434,post,P001322,"{""device"": ""tablet"", ""duration_sec"": 24}",2025-10-04T20:11:48
E0018745,click,U01024,S04728,post,P002243,"{""device"": ""mobile"", ""duration_sec"": 424}",2025-01-14T10:36:03
E0018746,share,U01257,S00157,post,P003779,"{""device"": ""mobile"", ""duration_sec"": 30}",2025-09-27T02:24:28
E0018747,share,U01789,S02245,post,P002126,"{""device"": ""mobile"", ""duration_sec"": 508}",2024-07-08T19:11:24
E0018748,vote,U01676,S03936,post,P003099,"{""device"": ""tablet"", ""duration_sec"": 438}",2025-08-09T17:39:18
E0018749,vote,U02904,S04781,post,P000098,"{""device"": ""tablet"", ""duration_sec"": 137}",2025-06-28T16:33:11
E0018750,vote,U02100,S04771,post,P000206,"{""device"": ""mobile"", ""duration_sec"": 76}",2025-10-05T00:31:36
E0018751,view,U01343,S03346,comment,CM0005316,"{""device"": ""desktop"", ""duration_sec"": 122}",2025-03-28T03:27:42
E0018752,view,U01932,S03291,comment,CM0000683,"{""device"": ""mobile"", ""duration_sec"": 264}",2024-10-20T09:18:10
E0018753,vote,U00262,S01326,post,P000626,"{""device"": ""mobile"", ""duration_sec"": 458}",2024-10-05T05:03:30
E0018754,view,U00528,S00313,post,P001367,"{""device"": ""desktop"", ""duration_sec"": 265}",2025-03-15T14:31:30
E0018755,join,U00162,S04372,community,C029,"{""device"": ""tablet"", ""duration_sec"": 281}",2025-10-28T01:23:16
E0018756,view,U00482,S00932,comment,CM0004300,"{""device"": ""desktop"", ""duration_sec"": 388}",2025-05-28T12:05:38
E0018757,view,U01130,S03250,post,P000443,"{""device"": ""mobile"", ""duration_sec"": 193}",2025-06-05T17:29:17
E0018758,view,U02089,S01629,comment,CM0003073,"{""device"": ""mobile"", ""duration_sec"": 283}",2025-02-27T03:01:28
E0018759,vote,U01309,S04070,community,C176,"{""device"": ""tablet"", ""duration_sec"": 407}",2024-06-12T20:12:37
E0018760,comment,U00077,S03330,post,P000390,"{""device"": ""tablet"", ""duration_sec"": 96}",2025-03-26T15:13:20
E0018761,view,U00227,S02019,comment,CM0006850,"{""device"": ""mobile"", ""duration_sec"": 65}",2024-02-06T14:38:35
E0018762,view,U02396,S01575,post,P000663,"{""device"": ""mobile"", ""duration_sec"": 294}",2025-05-18T11:14:56
E0018763,view,U01526,S00023,post,P000485,"{""device"": ""desktop"", ""duration_sec"": 238}",2024-02-21T03:45:32
E0018764,vote,U00694,S03089,post,P000360,"{""device"": ""tablet"", ""duration_sec"": 303}",2025-03-11T13:55:52
E0018765,view,U01176,S04738,post,P001142,"{""device"": ""desktop"", ""duration_sec"": 503}",2024-09-01T12:53:08
E0018766,vote,U01873,S02871,post,P002926,"{""device"": ""desktop"", ""duration_sec"": 57}",2024-01-16T19:39:16
E0018767,view,U00057,S01648,post,P003323,"{""device"": ""tablet"", ""duration_sec"": 499}",2025-06-07T22:17:53
E0018768,view,U01567,S02706,post,P003316,"{""device"": ""mobile"", ""duration_sec"": 442}",2025-08-11T10:31:25
E0018769,share,U01985,S02268,post,P002092,"{""device"": ""tablet"", ""duration_sec"": 114}",2024-08-10T02:36:18
E0018770,vote,U02593,S03406,community,C151,"{""device"": ""mobile"", ""duration_sec"": 320}",2024-04-11T19:01:11
E0018771,click,U02830,S00907,post,P001936,"{""device"": ""desktop"", ""duration_sec"": 21}",2025-02-16T14:51:48
E0018772,click,U01797,S00504,community,C193,"{""device"": ""desktop"", ""duration_sec"": 85}",2025-01-04T01:26:40
E0018773,share,U01562,S03587,post,P001198,"{""device"": ""mobile"", ""duration_sec"": 436}",2024-08-11T13:11:07
E0018774,share,U01197,S03491,post,P002509,"{""device"": ""mobile"", ""duration_sec"": 82}",2025-07-05T20:44:51
E0018775,share,U02318,S00540,post,P000538,"{""device"": ""tablet"", ""duration_sec"": 558}",2024-01-23T13:03:19
E0018776,view,U00297,S00516,community,C186,"{""device"": ""mobile"", ""duration_sec"": 289}",2025-04-12T14:54:16
E0018777,view,U00472,S00107,post,P000245,"{""device"": ""tablet"", ""duration_sec"": 134}",2025-01-12T22:07:48
E0018778,comment,U00263,S04730,post,P003985,"{""device"": ""desktop"", ""duration_sec"": 125}",2024-03-07T19:30:08
E0018779,click,U00543,S01159,post,P001095,"{""device"": ""tablet"", ""duration_sec"": 80}",2024-12-18T23:33:40
E0018780,view,U02991,S04800,post,P002217,"{""device"": ""desktop"", ""duration_sec"": 469}",2024-12-01T15:20:19
E0018781,vote,U00792,S04165,post,P001002,"{""device"": ""tablet"", ""duration_sec"": 140}",2025-08-23T00:13:58
E0018782,view,U00909,S04903,post,P000925,"{""device"": ""mobile"", ""duration_sec"": 328}",2024-10-27T14:12:27
E0018783,comment,U00639,S02452,post,P003513,"{""device"": ""mobile"", ""duration_sec"": 384}",2024-08-16T10:56:37
E0018784,view,U02337,S01558,comment,CM0002418,"{""device"": ""mobile"", ""duration_sec"": 17}",2025-03-26T04:09:32
E0018785,click,U01308,S01950,post,P003926,"{""device"": ""mobile"", ""duration_sec"": 297}",2024-08-13T02:47:18
E0018786,vote,U02903,S04128,community,C086,"{""device"": ""mobile"", ""duration_sec"": 360}",2024-10-24T01:34:35
E0018787,view,U00376,S01001,post,P001506,"{""device"": ""desktop"", ""duration_sec"": 381}",2024-12-25T06:41:20
E0018788,comment,U02781,S04602,community,C190,"{""device"": ""desktop"", ""duration_sec"": 372}",2024-12-19T12:02:58
E0018789,comment,U01614,S00215,post,P003175,"{""device"": ""tablet"", ""duration_sec"": 239}",2024-09-19T20:23:34
E0018790,click,U02923,S03676,post,P003255,"{""device"": ""tablet"", ""duration_sec"": 275}",2024-09-14T10:08:32
E0018791,view,U01682,S00344,comment,CM0003868,"{""device"": ""mobile"", ""duration_sec"": 246}",2025-08-03T09:04:51
E0018792,vote,U00377,S04863,post,P002118,"{""device"": ""mobile"", ""duration_sec"": 134}",2024-01-07T13:20:02
E0018793,view,U00758,S03467,post,P000055,"{""device"": ""desktop"", ""duration_sec"": 413}",2025-06-30T04:16:17
E0018794,click,U01541,S01773,post,P001965,"{""device"": ""tablet"", ""duration_sec"": 470}",2024-08-13T14:43:14
E0018795,view,U01965,S02411,post,P003621,"{""device"": ""tablet"", ""duration_sec"": 102}",2025-07-06T09:56:49
E0018796,share,U01738,S02038,post,P001515,"{""device"": ""desktop"", ""duration_sec"": 145}",2024-08-12T10:52:47
E0018797,click,U01010,S01013,comment,CM0000455,"{""device"": ""mobile"", ""duration_sec"": 105}",2024-03-20T21:15:02
E0018798,view,U00104,S03556,comment,CM0006103,"{""device"": ""desktop"", ""duration_sec"": 22}",2025-01-09T07:42:02
E0018799,view,U02754,S00340,community,C198,"{""device"": ""mobile"", ""duration_sec"": 425}",2024-09-13T18:51:31
E0018800,view,U01946,S02385,comment,CM0003406,"{""device"": ""mobile"", ""duration_sec"": 220}",2025-05-10T22:27:53
E0018801,click,U02727,S01165,post,P000585,"{""device"": ""desktop"", ""duration_sec"": 61}",2024-05-30T19:55:45
E0018802,view,U02381,S03045,post,P002101,"{""device"": ""tablet"", ""duration_sec"": 497}",2025-08-08T04:01:33
E0018803,view,U00157,S03746,post,P001271,"{""device"": ""tablet"", ""duration_sec"": 430}",2024-03-06T01:20:47
E0018804,view,U01453,S02482,community,C194,"{""device"": ""desktop"", ""duration_sec"": 552}",2024-08-29T10:54:16
E0018805,view,U02085,S02910,post,P001242,"{""device"": ""desktop"", ""duration_sec"": 187}",2024-04-30T01:53:33
E0018806,vote,U00418,S00358,community,C014,"{""device"": ""desktop"", ""duration_sec"": 204}",2024-12-11T17:50:26
E0018807,join,U01949,S04055,post,P002891,"{""device"": ""desktop"", ""duration_sec"": 439}",2025-10-22T10:34:23
E0018808,click,U01049,S03384,post,P002302,"{""device"": ""mobile"", ""duration_sec"": 206}",2024-04-23T15:31:23
E0018809,view,U01087,S00127,post,P002346,"{""device"": ""desktop"", ""duration_sec"": 488}",2024-03-26T02:59:10
E0018810,view,U00344,S01018,post,P001831,"{""device"": ""mobile"", ""duration_sec"": 310}",2024-06-21T07:31:24
E0018811,view,U01404,S04102,post,P000570,"{""device"": ""mobile"", ""duration_sec"": 88}",2024-06-08T15:29:09
E0018812,view,U02790,S00683,post,P003814,"{""device"": ""mobile"", ""duration_sec"": 318}",2025-04-07T13:41:24
E0018813,view,U02108,S01400,post,P000238,"{""device"": ""desktop"", ""duration_sec"": 263}",2024-08-13T08:54:33
E0018814,share,U02240,S04438,post,P002937,"{""device"": ""tablet"", ""duration_sec"": 577}",2024-01-21T23:22:04
E0018815,view,U02640,S02368,community,C152,"{""device"": ""tablet"", ""duration_sec"": 304}",2024-03-23T13:39:48
E0018816,click,U01702,S03833,post,P000844,"{""device"": ""mobile"", ""duration_sec"": 343}",2024-01-22T04:39:39
E0018817,view,U00817,S00562,comment,CM0000745,"{""device"": ""mobile"", ""duration_sec"": 354}",2024-04-06T01:52:49
E0018818,click,U02615,S04442,post,P003833,"{""device"": ""desktop"", ""duration_sec"": 245}",2025-02-18T22:55:27
E0018819,click,U00651,S02500,post,P003241,"{""device"": ""tablet"", ""duration_sec"": 418}",2024-03-19T15:36:26
E0018820,view,U01832,S04910,comment,CM0002542,"{""device"": ""desktop"", ""duration_sec"": 468}",2025-04-29T06:25:40
E0018821,click,U02570,S02578,comment,CM0002149,"{""device"": ""desktop"", ""duration_sec"": 181}",2024-01-27T13:37:00
E0018822,comment,U02743,S03278,community,C169,"{""device"": ""tablet"", ""duration_sec"": 511}",2024-11-30T16:39:32
E0018823,comment,U02237,S04093,comment,CM0002286,"{""device"": ""tablet"", ""duration_sec"": 427}",2024-02-15T03:31:40
E0018824,view,U00911,S03905,comment,CM0002885,"{""device"": ""desktop"", ""duration_sec"": 108}",2025-06-10T09:48:25
E0018825,view,U00086,S03060,comment,CM0001800,"{""device"": ""desktop"", ""duration_sec"": 273}",2024-12-15T05:47:38
E0018826,comment,U00223,S04655,post,P003595,"{""device"": ""desktop"", ""duration_sec"": 52}",2025-08-26T13:33:54
E0018827,view,U01368,S02677,post,P000330,"{""device"": ""tablet"", ""duration_sec"": 533}",2024-03-18T21:41:29
E0018828,click,U01026,S03131,community,C024,"{""device"": ""mobile"", ""duration_sec"": 536}",2024-02-15T04:33:40
E0018829,view,U01370,S00051,post,P002449,"{""device"": ""desktop"", ""duration_sec"": 245}",2024-10-17T09:53:54
E0018830,click,U02186,S03645,comment,CM0005972,"{""device"": ""desktop"", ""duration_sec"": 553}",2024-11-09T08:45:42
E0018831,vote,U02174,S02655,post,P001780,"{""device"": ""mobile"", ""duration_sec"": 300}",2024-07-22T13:00:14
E0018832,click,U00889,S00358,post,P002365,"{""device"": ""tablet"", ""duration_sec"": 131}",2024-09-23T03:22:13
E0018833,view,U01985,S00452,post,P003010,"{""device"": ""mobile"", ""duration_sec"": 121}",2025-07-26T18:44:32
E0018834,join,U01153,S03180,post,P001049,"{""device"": ""desktop"", ""duration_sec"": 291}",2024-10-24T06:29:08
E0018835,view,U02452,S01912,post,P000197,"{""device"": ""tablet"", ""duration_sec"": 299}",2025-08-07T23:53:36
E0018836,view,U00591,S02513,post,P001700,"{""device"": ""tablet"", ""duration_sec"": 416}",2025-05-11T03:22:27
E0018837,comment,U02035,S02461,post,P002391,"{""device"": ""mobile"", ""duration_sec"": 158}",2024-01-22T10:26:55
E0018838,view,U02362,S01979,comment,CM0002197,"{""device"": ""desktop"", ""duration_sec"": 67}",2024-06-30T15:11:08
E0018839,vote,U00955,S01616,comment,CM0003676,"{""device"": ""mobile"", ""duration_sec"": 273}",2025-06-17T02:04:58
E0018840,comment,U02075,S04204,comment,CM0001981,"{""device"": ""tablet"", ""duration_sec"": 311}",2024-08-17T21:56:20
E0018841,click,U02797,S01010,comment,CM0000957,"{""device"": ""desktop"", ""duration_sec"": 115}",2025-08-18T19:53:20
E0018842,view,U00588,S00060,post,P003685,"{""device"": ""tablet"", ""duration_sec"": 348}",2024-11-16T16:05:02
E0018843,view,U02641,S04435,post,P000569,"{""device"": ""mobile"", ""duration_sec"": 69}",2024-03-24T17:45:16
E0018844,view,U01509,S02004,comment,CM0003032,"{""device"": ""mobile"", ""duration_sec"": 69}",2025-11-02T01:24:50
E0018845,view,U02222,S00951,comment,CM0001436,"{""device"": ""mobile"", ""duration_sec"": 571}",2024-02-16T15:56:33
E0018846,view,U00656,S03954,post,P001480,"{""device"": ""tablet"", ""duration_sec"": 265}",2024-02-17T18:20:00
E0018847,view,U01558,S02260,post,P001512,"{""device"": ""tablet"", ""duration_sec"": 243}",2024-02-01T10:58:50
E0018848,vote,U02736,S02004,comment,CM0001217,"{""device"": ""mobile"", ""duration_sec"": 529}",2025-11-01T19:53:36
E0018849,view,U02588,S04243,comment,CM0004052,"{""device"": ""tablet"", ""duration_sec"": 423}",2024-02-26T16:02:14
E0018850,vote,U00494,S01504,post,P000443,"{""device"": ""tablet"", ""duration_sec"": 25}",2025-10-30T00:59:14
E0018851,comment,U02982,S01394,post,P001405,"{""device"": ""tablet"", ""duration_sec"": 160}",2025-03-20T09:23:00
E0018852,vote,U01576,S04066,post,P002767,"{""device"": ""desktop"", ""duration_sec"": 445}",2024-04-23T06:10:51
E0018853,vote,U01186,S04444,post,P001479,"{""device"": ""desktop"", ""duration_sec"": 454}",2025-11-01T23:07:22
E0018854,view,U01465,S00446,post,P000702,"{""device"": ""mobile"", ""duration_sec"": 12}",2025-03-07T01:36:19
E0018855,comment,U01990,S00766,post,P001799,"{""device"": ""desktop"", ""duration_sec"": 468}",2025-09-01T22:44:54
E0018856,view,U02025,S01013,post,P003634,"{""device"": ""desktop"", ""duration_sec"": 222}",2024-09-23T16:25:15
E0018857,view,U00204,S00783,post,P003747,"{""device"": ""mobile"", ""duration_sec"": 406}",2024-05-25T14:26:20
E0018858,view,U00544,S00565,post,P001185,"{""device"": ""mobile"", ""duration_sec"": 188}",2025-01-06T15:34:28
E0018859,vote,U01659,S00248,post,P002339,"{""device"": ""mobile"", ""duration_sec"": 423}",2025-06-16T10:53:50
E0018860,view,U02285,S03395,community,C169,"{""device"": ""tablet"", ""duration_sec"": 578}",2025-07-20T02:46:06
E0018861,view,U02717,S04869,comment,CM0004445,"{""device"": ""mobile"", ""duration_sec"": 154}",2024-08-24T05:33:55
E0018862,comment,U02549,S04405,post,P002110,"{""device"": ""mobile"", ""duration_sec"": 504}",2025-07-28T23:30:05
E0018863,view,U01712,S00657,comment,CM0004583,"{""device"": ""tablet"", ""duration_sec"": 152}",2024-03-20T23:56:50
E0018864,view,U00657,S03395,post,P001786,"{""device"": ""desktop"", ""duration_sec"": 442}",2024-04-28T13:43:01
E0018865,click,U01626,S04700,post,P003732,"{""device"": ""mobile"", ""duration_sec"": 500}",2025-10-04T10:17:40
E0018866,view,U00192,S01062,comment,CM0004028,"{""device"": ""desktop"", ""duration_sec"": 467}",2025-08-09T15:43:40
E0018867,view,U00174,S00494,post,P002758,"{""device"": ""tablet"", ""duration_sec"": 387}",2024-03-18T18:43:14
E0018868,comment,U00421,S01240,post,P002833,"{""device"": ""tablet"", ""duration_sec"": 191}",2024-08-14T11:49:55
E0018869,view,U02132,S00413,post,P003183,"{""device"": ""tablet"", ""duration_sec"": 467}",2024-08-22T15:28:02
E0018870,view,U01837,S00896,post,P000174,"{""device"": ""mobile"", ""duration_sec"": 409}",2024-05-23T12:50:28
E0018871,view,U01497,S00542,post,P000573,"{""device"": ""desktop"", ""duration_sec"": 506}",2025-02-11T06:11:07
E0018872,click,U02692,S00373,post,P001946,"{""device"": ""tablet"", ""duration_sec"": 542}",2024-08-08T19:41:18
E0018873,view,U02043,S00478,post,P000192,"{""device"": ""tablet"", ""duration_sec"": 141}",2025-09-06T17:42:51
E0018874,view,U02164,S02927,comment,CM0005219,"{""device"": ""mobile"", ""duration_sec"": 42}",2024-06-29T23:50:06
E0018875,join,U00892,S00321,post,P003842,"{""device"": ""desktop"", ""duration_sec"": 111}",2024-07-19T11:14:22
E0018876,view,U00556,S02139,post,P000010,"{""device"": ""tablet"", ""duration_sec"": 318}",2024-11-05T10:40:29
E0018877,view,U02004,S02510,post,P002499,"{""device"": ""mobile"", ""duration_sec"": 500}",2024-11-01T01:31:44
E0018878,view,U00857,S03276,post,P002946,"{""device"": ""tablet"", ""duration_sec"": 181}",2025-03-07T19:59:23
E0018879,view,U02540,S03643,post,P003779,"{""device"": ""tablet"", ""duration_sec"": 373}",2024-03-22T12:36:26
E0018880,view,U00637,S03337,post,P003197,"{""device"": ""desktop"", ""duration_sec"": 211}",2025-05-25T01:44:49
E0018881,vote,U00326,S00522,post,P001216,"{""device"": ""mobile"", ""duration_sec"": 511}",2024-08-14T04:16:52
E0018882,click,U00768,S03092,post,P002856,"{""device"": ""tablet"", ""duration_sec"": 90}",2025-06-04T10:05:06
E0018883,vote,U02979,S01532,post,P002000,"{""device"": ""mobile"", ""duration_sec"": 514}",2025-07-11T04:14:30
E0018884,view,U00842,S01029,post,P003268,"{""device"": ""mobile"", ""duration_sec"": 327}",2025-04-19T03:25:07
E0018885,comment,U01177,S00504,community,C059,"{""device"": ""desktop"", ""duration_sec"": 19}",2025-04-01T18:29:59
E0018886,view,U00582,S03672,comment,CM0006168,"{""device"": ""desktop"", ""duration_sec"": 364}",2025-06-04T22:24:39
E0018887,comment,U01570,S01566,post,P000300,"{""device"": ""tablet"", ""duration_sec"": 450}",2025-09-26T08:59:12
E0018888,click,U00233,S01014,post,P000956,"{""device"": ""desktop"", ""duration_sec"": 205}",2024-04-28T19:14:54
E0018889,vote,U02574,S03681,post,P003414,"{""device"": ""mobile"", ""duration_sec"": 53}",2024-03-07T08:51:07
E0018890,vote,U00625,S02374,post,P002734,"{""device"": ""desktop"", ""duration_sec"": 88}",2024-01-26T13:50:51
E0018891,vote,U00929,S04079,post,P003012,"{""device"": ""mobile"", ""duration_sec"": 116}",2024-12-04T11:17:18
E0018892,click,U00929,S02024,post,P002556,"{""device"": ""tablet"", ""duration_sec"": 528}",2024-01-18T05:45:30
E0018893,view,U00968,S01596,post,P000315,"{""device"": ""tablet"", ""duration_sec"": 168}",2025-07-14T08:07:45
E0018894,view,U00966,S04353,post,P000729,"{""device"": ""tablet"", ""duration_sec"": 566}",2024-02-28T13:06:15
E0018895,join,U00832,S01714,comment,CM0001221,"{""device"": ""mobile"", ""duration_sec"": 153}",2024-04-29T20:29:49
E0018896,vote,U01510,S00025,post,P001856,"{""device"": ""desktop"", ""duration_sec"": 170}",2025-10-21T08:06:27
E0018897,view,U02056,S00633,comment,CM0004281,"{""device"": ""tablet"", ""duration_sec"": 583}",2024-09-15T06:01:18
E0018898,view,U02358,S04577,post,P001335,"{""device"": ""mobile"", ""duration_sec"": 416}",2024-10-27T22:45:23
E0018899,vote,U02558,S02507,post,P000153,"{""device"": ""mobile"", ""duration_sec"": 110}",2024-07-03T23:41:02
E0018900,vote,U00442,S02452,post,P003139,"{""device"": ""mobile"", ""duration_sec"": 600}",2025-09-23T16:08:03
E0018901,view,U00924,S04159,community,C055,"{""device"": ""tablet"", ""duration_sec"": 239}",2024-10-29T10:15:04
E0018902,view,U01757,S02702,post,P001728,"{""device"": ""desktop"", ""duration_sec"": 320}",2025-04-26T01:18:26
E0018903,comment,U01869,S01408,post,P002165,"{""device"": ""tablet"", ""duration_sec"": 535}",2025-01-26T04:53:13
E0018904,vote,U00102,S04539,post,P002026,"{""device"": ""tablet"", ""duration_sec"": 312}",2025-07-25T20:07:22
E0018905,view,U01608,S03809,post,P003166,"{""device"": ""tablet"", ""duration_sec"": 283}",2024-11-05T13:57:11
E0018906,comment,U01541,S00852,post,P001235,"{""device"": ""tablet"", ""duration_sec"": 98}",2024-12-09T22:15:45
E0018907,view,U01802,S03989,post,P000843,"{""device"": ""desktop"", ""duration_sec"": 7}",2025-03-12T18:15:02
E0018908,view,U00918,S04869,post,P003670,"{""device"": ""tablet"", ""duration_sec"": 110}",2024-01-04T09:55:38
E0018909,share,U00620,S03817,comment,CM0004789,"{""device"": ""desktop"", ""duration_sec"": 5}",2024-12-29T09:08:01
E0018910,click,U01106,S02564,community,C122,"{""device"": ""mobile"", ""duration_sec"": 154}",2025-05-02T04:27:32
E0018911,view,U00330,S00677,comment,CM0001417,"{""device"": ""desktop"", ""duration_sec"": 37}",2024-02-15T09:19:09
E0018912,click,U01670,S01689,post,P000447,"{""device"": ""mobile"", ""duration_sec"": 342}",2024-12-09T09:45:13
E0018913,vote,U01943,S03065,post,P002116,"{""device"": ""desktop"", ""duration_sec"": 152}",2025-09-16T04:43:33
E0018914,comment,U00323,S02730,post,P003285,"{""device"": ""mobile"", ""duration_sec"": 412}",2025-06-15T02:21:57
E0018915,view,U00264,S02066,post,P002733,"{""device"": ""mobile"", ""duration_sec"": 181}",2024-06-05T06:55:38
E0018916,view,U02378,S04319,comment,CM0004154,"{""device"": ""tablet"", ""duration_sec"": 250}",2024-05-03T01:57:41
E0018917,view,U00621,S02374,post,P002727,"{""device"": ""desktop"", ""duration_sec"": 600}",2024-10-01T21:12:23
E0018918,click,U00376,S02452,post,P001442,"{""device"": ""desktop"", ""duration_sec"": 99}",2025-07-28T10:35:14
E0018919,view,U02855,S01520,post,P001306,"{""device"": ""tablet"", ""duration_sec"": 194}",2025-02-01T09:12:36
E0018920,share,U02175,S03398,community,C043,"{""device"": ""desktop"", ""duration_sec"": 443}",2025-03-05T02:32:34
E0018921,click,U01974,S01818,post,P003642,"{""device"": ""desktop"", ""duration_sec"": 206}",2025-02-08T11:46:55
